E000454,Who was the leader of the Heruli?,ODOACER
E000455,Who was the leader of the Sassanids (founder)?,ARDASHIR
E000456,Who was the leader of the Alemanni (Julian's foe)?,CHNODOMAR
E000457,Who was the usurper against Constantius II (Gaul)?,MAGNENTIUS
E000458,Who was the usurper against Constantius II (Illyricum)?,VETRANIO
E000459,Who was the usurper against Constantius II (Cologne)?,SILVANUS
E000460,Who was the usurper against Theodosius I (Britain)?,MAGNUS MAXIMUS
E000461,Who was the usurper against Theodosius I (Gaul)?,EUGENIUS
E000462,Who was the usurper against Honorius (Britain)?,CONSTANTINE III
E000463,Who was the usurper against Honorius (Rome)?,PRISCUS ATTALUS
E000464,Who was the usurper against Valentinian III?,(None major> Aetius suppressed)
E000465,Who was the usurper against Zeno?,BASILISCUS
E000466,Who was the usurper against Anastasius?,VITALIAN
E000467,Who was the usurper against Maurice?,PHOCAS
E000468,Who was the usurper against Phocas?,HERACLIUS
E000469,Who was the usurper against Gallienus (East)?,MACRIANUS
E000470,Who was the usurper against Gallienus (West)?,POSTUMUS
E000471,Who was the usurper against Aurelian (Mint workers)?,FELICISSIMUS
E000472,Who was the usurper against Probus?,PROCULUS / BONOSUS / SATURNINUS
E000473,Who was the usurper against Diocletian (Egypt)?,DOMITIUS DOMITIANUS
E000474,Who was the usurper against Diocletian (Britain)?,CARAUSIUS
E000475,Who was the usurper against Maximinus Thrax?,GORDIAN I & II
E000476,Who was the usurper against Philip the Arab?,DECIUS (technically)
E000477,Who was the usurper against Decius?,JULIUS VALENS LICINIANUS
E000478,Who was the usurper against Gallus?,AEMILIANUS
E000479,What building did Agrippa build in the Campus Martius?,PANTHEON
E000480,What building did Hadrian rebuild in the Campus Martius?,PANTHEON
E000481,What building did Vespasian begin?,COLOSSEUM
E000482,What building did Titus finish?,COLOSSEUM
E000483,What building did Domitian build for stadium games?,STADIUM OF DOMITIAN (Piazza Navona)
E000484,What building did Trajan build to clear the Quirinal?,TRAJAN'S FORUM / MARKET
E000485,What building did Caracalla build for leisure?,BATHS OF CARACALLA
E000486,What building did Diocletian build for leisure?,BATHS OF DIOCLETIAN
E000487,What building did Nero build to connect Palatine and Esquiline?,DOMUS AUREA
E000488,What building did Augustus build for his family tomb?,MAUSOLEUM OF AUGUSTUS
E000489,What building did Hadrian build for his family tomb?,MAUSOLEUM OF HADRIAN (Castel Sant'Angelo)
E000490,What building did Maxentius build in the Forum?,BASILICA OF MAXENTIUS (completed by Constantine)
E000491,What building did Constantine build over Peter's tomb?,OLD ST. PETER'S BASILICA
E000492,What building did Justinian build for Wisdom?,HAGIA SOPHIA
E000493,What building did Severus build at the corner of the Forum?,ARCH OF SEPTIMIUS SEVERUS
E000494,What building did Titus build to commemorate Judea?,ARCH OF TITUS
E000495,What building did Constantine build to commemorate Milvian Bridge?,ARCH OF CONSTANTINE
E000496,What building did Trajan build to commemorate Dacia?,TRAJAN'S COLUMN
E000497,What building did Marcus Aurelius build to commemorate Marcomanni?,COLUMN OF MARCUS AURELIUS
E000498,What river was the northern border of the empire (West)?,RHINE
E000499,What river was the northern border of the empire (East)?,DANUBE
E000500,What river was the eastern border of the empire?,EUPHRATES
E000501,What province was Dacia?,ROMANIA (Transylvania)
E000502,What province was Lusitania?,PORTUGAL
E000503,What province was Baetica?,SPAIN (South)
E000504,What province was Tarraconensis?,SPAIN (North/East)
E000505,What province was Gallia Narbonensis?,FRANCE (South)
E000506,What province was Gallia Lugdunensis?,FRANCE (Central)
E000507,What province was Gallia Belgica?,BELGIUM/FRANCE (North)
E000508,What province was Aquitania?,FRANCE (West)
E000509,What province was Britannia?,BRITAIN
E000510,What province was Aegyptus?,EGYPT
E000511,What province was Judea?,ISRAEL/PALESTINE
E000512,What province was Syria?,SYRIA
E000513,What province was Cappadocia?,TURKEY (Central)
E000514,What province was Asia?,TURKEY (West)
E000515,What province was Bithynia?,TURKEY (North)
E000516,What province was Pontus?,TURKEY (North East)
E000517,What province was Galatia?,TURKEY (Central)
E000518,What province was Cilicia?,TURKEY (South)
E000519,What province was Thracia?,BULGARIA/GREECE
E000520,What province was Macedonia?,GREECE (North)
E000521,What province was Achaea?,GREECE (South)
E000522,What province was Epirus?,ALBANIA/GREECE
E000523,What province was Dalmatia?,CROATIA
E000524,What province was Pannonia?,HUNGARY/AUSTRIA
E000525,What province was Noricum?,AUSTRIA
E000526,What province was Raetia?,SWITZERLAND/GERMANY
E000527,What province was Mauretania?,MOROCCO/ALGERIA
E000528,What province was Numidia?,ALGERIA
E000529,What province was Africa Proconsularis?,TUNISIA
E000530,What province was Cyrenaica?,LIBYA
E000531,What island was Sicilia?,SICILY
E000532,What island was Sardinia?,SARDINIA
E000533,What island was Corsica?,CORSICA
E000534,What island was Creta?,CRETE
E000535,What island was Cyprus?,CYPRUS
E000536,Who was the first Christian emperor?,CONSTANTINE
E000537,Who was the last pagan emperor?,JULIAN
E000538,Who made Christianity the state religion?,THEODOSIUS I
E000539,Who issued the Edict of Milan?,CONSTANTINE AND LICINIUS
E000540,Who issued the Edict of Toleration (311)?,GALERIUS
E000541,Who persecuted Christians after the Fire of Rome?,NERO
E000542,Who persecuted Christians in 250 AD?,DECIUS
E000543,Who persecuted Christians in 257 AD?,VALERIAN
E000544,Who launched the Great Persecution in 303 AD?,DIOCLETIAN
E000545,Who ended the persecution in the West (306)?,CONSTANTINE
E000546,Who was the first bishop of Rome?,PETER
E000547,Who was the bishop of Rome under Constantine?,SYLVESTER
E000548,Who was the bishop of Milan under Theodosius?,AMBROSE
E000549,Who was the architect of Hagia Sophia?,ANTHEMIUS AND ISIDORE
E000550,Who was the heretic condemned at Nicaea?,ARIUS
E000551,Who was the mother of Augustine?,MONICA
E000552,Who was the patron saint of Milan?,AMBROSE
E000553,Who was the translator of the Vulgate?,JEROME
E000554,Who was the author of City of God?,AUGUSTINE
E000555,Who was the historian of the late empire (pagan)?,AMMIANUS MARCELLINUS
E000556,Who was the historian of the Twelve Caesars?,SUETONIUS
E000557,Who was the historian of the Annals and Histories?,TACITUS
E000558,Who was the historian of the Jewish Wars?,JOSEPHUS
E000559,Who was the historian of the Gothic Wars?,PROCOPIUS
E000560,Who was the poet exiled by Augustus?,OVID
E000561,Who was the poet of the Aeneid?,VIRGIL
E000562,Who was the poet of the Odes?,HORACE
E000563,Who was the satirist under Domitian/Trajan?,JUVENAL
E000564,Who was the epigrammatist under Domitian?,MARTIAL
E000565,Who was the tutor of Marcus Aurelius?,FRONTO
E000566,Who was the doctor of Marcus Aurelius?,GALEN
E000567,Who was the architect of the Pantheon (original)?,AGRIPPA
E000568,Who was the architect of the Pantheon (rebuild)?,APOLLODORUS OF DAMASCUS (likely)
E000569,Who was the architect of Trajan's Forum?,APOLLODORUS OF DAMASCUS
E000570,Who was the architect of the Domus Aurea?,SEVERUS AND CELER
E000571,Defeated near Aquileia> which usurper committed suicide after Theodosius I's victory in 394 AD?,ARBOGAST (or EUGENIUS)
E000572,In 9 AD> which brother of Tiberius died in Germany after falling from his horse?,DRUSUS I
E000573,Born at Italica> who was the first Roman emperor of non-Italian origin?,TRAJAN
E000574,Who was the concubine of Antoninus Pius> a former slave of his wife Faustina?,GALERIA LYSISTRATE
E000575,Fought in 378 AD> in which battle was the Emperor Valens killed by the Goths?,ADRIANOPLE
E000576,Which emperor died of a burst blood vessel while angrily receiving an embassy of the Quadi?,VALENTINIAN I
E000577,What was the name of the Prætorian Præfect who assassinated Caracalla and succeeded him?,MACRINUS
E000578,Who was the wife of the Emperor Septimius Severus and mother of Caracalla?,JULIA DOMNA
E000579,Which emperor celebrated the 1000th anniversary of Rome’s foundation with secular games?,PHILIP THE ARAB
E000580,Who was the Thracian peasant who became emperor after the murder of Alexander Severus?,MAXIMINUS THRAX
E000581,Which Roman jurist was executed by Caracalla for refusing to justify the murder of Geta?,PAPINIAN
E000582,Who was the sister of the emperors Arcadius and Honorius?,GALLA PLACIDIA
E000583,In 410 AD> which Visigothic king sacked the city of Rome?,ALARIC
E000584,Which emperor died at Eboracum (York) in 211 AD?,SEPTIMIUS SEVERUS
E000585,Who was the only senator to refuse to attend the spectacles where Commodus fought as a gladiator?,CLAUDIUS POMPEIANUS
E000586,Which gladiator name did Commodus inscribe on his statues?,PAULUS
E000587,Who was the Phrygian freedman and favorite of Commodus who sold public offices?,CLEANDER
E000588,Which emperor restored the Odeum at Athens and was a rival of the sophists?,HERODES ATTICUS (or his father ATTICUS)
E000589,Who purchased the Roman Empire at an auction held by the Prætorian Guard in 193 AD?,DIDIUS JULIANUS
E000590,Which Roman general defeated Attila the Hun at the Battle of the Catalaunian Plains?,AETIUS
E000591,Who was the father-in-law of Didius Julianus who also bid for the empire?,SULPICIANUS
E000592,Which emperor wrote the satire Misopogon (Beard-Hater)?,JULIAN (THE APOSTATE)
E000593,Who was the wife of the Emperor Gallus> described as an "infernal fury" by Ammianus?,CONSTANTINA
E000594,Which emperor was captured by the Persian King Sapor I?,VALERIAN
E000595,Who was the brother of the emperor Claudius Gothicus> who reigned for only a few days/months?,QUINTILIUS
E000596,What city was the capital of the Gallic Empire established by Postumus?,COLOGNE (COLONIA AGRIPPINA)
E000597,Who was the wife of the Emperor Justinian?,THEODORA
E000598,Which emperor died of the plague at Sirmium in 270 AD?,CLAUDIUS II (GOTHICUS)
E000599,Who was the last emperor of the Western Roman Empire> deposed in 476 AD?,ROMULUS AUGUSTULUS
E000600,Which emperor officially banned public pagan worship in 391 and 392 AD?,THEODOSIUS I
E000601,Who was the barbarian general who deposed Romulus Augustulus?,ODOACER
E000602,Which emperor was known as Restitutor Orbis (Restorer of the World)?,AURELIAN
E000603,Who was the first wife of Valentinian I and mother of Gratian?,SEVERA
E000604,Which emperor built a defensive wall in Scotland north of Hadrian's Wall?,ANTONINUS PIUS
E000605,In 312 AD> at which battle did Constantine defeat Maxentius?,MILVIAN BRIDGE (or SAXA RUBRA)
E000606,Who was the master of offices that insulted the Alemanni ambassadors> leading to Valentinian I's rage?,URSACIUS
E000607,What was the name of the soldier who led a band of robbers and planned to murder Commodus during the festival of Cybele?,MATERNUS
E000608,Which emperor was nicknamed "Caracalla" due to a Gallic tunic he wore?,BASSIANUS (or MARCUS AURELIUS ANTONINUS)
E000609,Who was the younger brother of Constantine the Great's father> whose grandsons were Gallus and Julian?,JULIUS CONSTANTIUS
E000610,Which emperor commissioned the lawyer Ulpian?,ALEXANDER SEVERUS
E000611,Who was the Pannonian general who succeeded Julian the Apostate?,JOVIAN
E000612,Which emperor's daughter> Eudoxia> married Valentinian III?,THEODOSIUS II
E000613,Who was the father of the emperor Otho?,LUCIUS OTHO
E000614,In 23 BC> Augustus received which power that gave him the authority of a tribune?,TRIBUNICIA POTESTAS
E000615,Which emperor was born at Lyon (Lugdunum) on the day his father Drusus dedicated an altar to Augustus?,CLAUDIUS
E000616,Who assassinated the Emperor Domitian?,STEPHANUS
E000617,Which emperor defeated the usurpers Ingenuus and Regalianus?,GALLIENUS
E000618,Who was the mother of the emperor Nero?,AGRIPPINA THE YOUNGER
E000619,Which emperor died at Nola on August 19> 14 AD?,AUGUSTUS
E000620,Who commanded the Praetorian Guard during the reign of Tiberius?,SEJANUS
E000621,Defeated near Placentia> which barbarian tribe did Aurelian eventually crush at the battles of Fano and Pavia?,ALEMANNI (or ALAMANNI)
E000622,Which emperor was known as "the Apostate" because he renounced Christianity?,JULIAN
E000623,Who was the wife of the emperor Septimius Severus> known for her patronage of the arts and philosophy?,JULIA DOMNA
E000624,Which emperor> born at Italica> was the first of non-Italian origin?,TRAJAN
E000625,In 378 AD> at which battle were the Romans disastrously defeated by the Goths> leading to the death of Emperor Valens?,ADRIANOPLE
E000626,Which emperor celebrated the 1000th anniversary of Rome's foundation with secular games?,PHILIP THE ARAB
E000627,Who was the Roman general who defeated Attila the Hun at the Battle of the Catalaunian Plains?,AETIUS
E000628,Which emperor was captured by the Persian King Sapor I and died in captivity?,VALERIAN
E000629,Who was the sister of the emperors Arcadius and Honorius> who ruled as regent for her son Valentinian III?,GALLA PLACIDIA
E000630,Which emperor built a defensive wall in Scotland> north of Hadrian's Wall?,ANTONINUS PIUS
E000631,In 312 AD> at which battle did Constantine defeat Maxentius> reportedly after seeing a vision of the cross?,MILVIAN BRIDGE (or SAXA RUBRA)
E000632,Which emperor was nicknamed "Caracalla" after a type of Gallic tunic he wore?,BASSIANUS (or MARCUS AURELIUS ANTONINUS)
E000633,Who was the last emperor of the Western Roman Empire> deposed in 476 AD?,ROMULUS AUGUSTULUS
E000634,Which emperor officially banned public pagan worship in 391 and 392 AD?,THEODOSIUS I (THE GREAT)
E000635,Who was the barbarian general who deposed Romulus Augustulus and became King of Italy?,ODOACER
E000636,Which emperor was known as Restitutor Orbis (Restorer of the World) for reuniting the empire?,AURELIAN
E000637,Who was the first wife of Valentinian I and the mother of the emperor Gratian?,SEVERA
E000638,Which emperor commissioned the famous jurist Ulpian?,ALEXANDER SEVERUS
E000639,Who was the Pannonian general and emperor who succeeded Julian the Apostate?,JOVIAN
E000640,Which emperor's daughter> Eudoxia> married Valentinian III?,THEODOSIUS II
E000641,Who was the father of the emperor Otho?,LUCIUS OTHO
E000642,In 23 BC> Augustus received which power that gave him the authority of a tribune?,TRIBUNICIA POTESTAS
E000643,Which emperor was born at Lyon (Lugdunum) on the day his father Drusus dedicated an altar to Augustus?,CLAUDIUS
E000644,Who assassinated the Emperor Domitian?,STEPHANUS
E000645,Which emperor defeated the usurpers Ingenuus and Regalianus?,GALLIENUS
E000646,Who was the mother of the emperor Nero?,AGRIPPINA THE YOUNGER
E000647,Which emperor died at Nola on August 19> 14 AD?,AUGUSTUS
E000648,Who commanded the Praetorian Guard during the reign of Tiberius and was eventually executed for treason?,SEJANUS
E000649,Which emperor was the son of Vespasian and captured Jerusalem in 70 AD?,TITUS
E000650,Who was the wife of the Emperor Justinian> known for her influence and humble origins?,THEODORA
E000651,Which emperor died of the plague at Sirmium in 270 AD after a short but victorious reign?,CLAUDIUS II (GOTHICUS)
E000652,Who was the Thracian peasant who became emperor after the murder of Alexander Severus> known for his immense size?,MAXIMINUS THRAX
E000653,Which emperor> a rival of Septimius Severus> was supported by the legions in Britain?,CLODIUS ALBINUS
E000654,Who was the brother of the emperor Claudius Gothicus> who reigned for only a few days or months?,QUINTILIUS
E000655,What city was the capital of the Gallic Empire established by Postumus?,COLOGNE (COLONIA AGRIPPINA)
E000656,Which emperor was killed by the usurper Magnentius in 350 AD?,CONSTANS
E000657,Who was the younger brother of Constantine the Great's father> whose grandsons included the emperor Julian?,JULIUS CONSTANTIUS
E000658,Which emperor was a former shepherd who rose through the ranks to become emperor in 518 AD?,JUSTIN I
E000659,Who was the Vandal king who sacked Rome in 455 AD?,GENSERIC
E000660,Which emperor was the son of Marcus Aurelius and is known for his erratic behavior and participation in gladiatorial games?,COMMODUS
E000661,Who was the wife of the Emperor Trajan?,PLOTINA
E000662,Which emperor was the last of the Flavian dynasty?,DOMITIAN
E000663,Who was the Praetorian Prefect who assassinated Caracalla and briefly reigned as emperor?,MACRINUS
E000664,Which emperor divided the empire into the Tetrarchy (rule of four)?,DIOCLETIAN
E000665,Who was the mother of the emperor Constantine the Great> later canonized as a saint?,HELENA
E000666,Which emperor was defeated and killed by the Goths at the Battle of Abrittus in 251 AD?,DECIUS
E000667,Who was the emperor who reigned for only 87 days in 193 AD before being killed by the Praetorian Guard?,PERTINAX
E000668,Which emperor was known for his "Golden House" (Domus Aurea)?,NERO
E000669,Who was the sister of the emperor Commodus> implicated in a plot to assassinate him?,LUCILLA
E000670,Which emperor conquered Dacia and built a famous column in Rome to commemorate the victory?,TRAJAN
